txn_datetime,txn_month,txn_year,user_id,win_amount,win_count,deposit_amount,deposit_count,total_unique_players,table_count,game_played_count,wager_amount,wager_rejoin_amount,partner_wager_amount,partner_rake_amount,partner_won_amount,other_cost,rake_amount,rejoin_rake_amount,cash_as_bonus,bonus_as_bonus,rc_cash_as_bonus,rc_bonus_as_bonus,withdrawal_amount,withdrawal_count,cg_wager_amount,cg_wager_count,cg_wager_refund,cg_wager_refund_count,cg_winning_amount,cg_won_count,cg_bonus_amount,cg_bonus_count,Platform_fee,Platform_fee_count,first_time_depositdate,DEPOSIT_TYPE,mg_wager_amount,mg_wager_count,mg_wager_refund,mg_wager_refund_count,mg_winning_amount,mg_won_count,mg_platform_fee,Withdrawal_Balance,ante_wgr_amount,ante_wgr_count,call_wgr_amount,call_wgr_count,ante_wgr_refund_amount,ante_wgr_refund_count,call_wgr_refund_amount,call_wgr_refund_count,ante_win_amount,ante_won_count,call_win_amount,call_won_count,casino_holdem_platform_fee,casino_holdem_platform_count,one_day_teen_patti_wgr_amount,one_day_teen_patti_wgr_count,one_day_teen_patti_wgr_refund_amount,one_day_teen_patti_wgr_refund_count,one_day_teen_patti_won_amount,one_day_teen_patti_won_count,one_day_teen_patti_platform_fee,one_day_teen_patti_platform_count,session_count,session_time_in_minutes
7/28/2024,11,2024,1E+11,334,6,3237,18,1,14,988,2327,3185,4006,3252,3242,3791,4529,3112,551,192,4439,3541,2715,2442,2908,1259,4357,735,4508,3632,146,4998,4381,3712,3812,4563,369,4461,4833,2226,557,3906,2153,606,4543,3187,135,1011,3149,862,1429,4687,333,1399,4443,1383,486,1669,2682,3125,4049,4405,3211,2094,2157,3137,11,24
8/5/2024,6,2024,1E+11,972,12,510,7,1,4,2239,3696,3315,2392,533,4549,2826,2596,1585,4064,3939,786,137,2520,4618,3910,260,3980,4843,3270,4121,2511,2231,4415,4897,2750,1389,4003,217,3323,656,3576,239,4057,1413,4433,2015,3974,549,2436,2747,4109,435,4912,3240,4603,3579,2548,390,4802,1167,4139,928,2285,172,426,2477,12,188
3/9/2024,10,2024,1E+11,933,0,2089,13,2,14,309,1453,2918,4478,1943,4958,3017,921,3301,1140,2496,3412,2267,2364,3707,2796,462,582,2583,2356,994,84,4068,4795,3351,1581,827,1068,4814,3185,4383,1300,4885,1602,906,2986,2984,4969,120,3607,504,2878,2413,2073,1752,3433,754,2880,2332,4236,3276,1196,2741,4945,674,1228,1732,6,122
12/2/2024,2,2024,1E+11,229,44,742,0,2,2,3781,3792,1733,2032,134,1713,4926,3702,395,2178,2342,1316,3344,4913,2854,1918,1396,800,3495,1669,509,2906,4713,2935,4941,4906,3094,49,4353,4391,1737,3889,1842,892,1517,3660,4874,4919,4128,4731,4110,3522,3063,3808,3001,724,4857,548,2281,9,4065,4052,4098,4123,4526,310,3747,11,85
7/1/2024,10,2024,1E+11,441,28,3269,11,3,8,3654,1789,155,4218,2841,1717,2136,4164,3716,3452,3630,448,346,4144,1115,4221,3229,3229,3043,100,696,3463,2378,457,1228,898,4589,1124,1650,3627,1114,3742,4964,4267,2117,1367,4892,660,3504,4708,2768,4118,524,1732,279,3664,1590,1506,3504,3132,863,4352,300,1095,3053,4331,1005,3,97
12/27/2024,3,2024,1E+11,943,1,2625,18,3,2,1734,1038,3184,2934,3290,4797,230,1795,261,1943,2839,3882,2766,538,4187,3323,3567,689,4802,4362,4651,299,862,803,2773,2327,1749,546,4855,1543,4066,587,3478,3837,583,4236,2647,1165,4073,4924,634,3415,3347,2288,763,2481,402,2928,1274,4234,2473,3923,1300,4993,254,3648,1066,2,110
9/4/2024,2,2024,1E+11,162,8,3885,14,1,8,3362,4613,2257,1479,2737,899,3660,1753,3962,1909,4671,4535,2937,3214,1054,3885,1794,1909,203,225,1398,1437,3815,864,4765,3245,4643,85,1934,4210,1533,1189,2544,3390,1455,4090,40,935,3014,308,2397,4491,3697,1269,415,407,3877,1735,348,1753,361,3192,3355,3263,2424,1777,4879,17,156
11/7/2024,12,2024,1E+11,749,7,4476,2,4,13,2297,913,2376,4254,1335,293,2444,3533,3527,50,2888,4458,3339,161,1833,1238,1617,3274,2176,4506,1581,4208,3970,3464,1658,930,366,4762,4349,3435,836,2812,4989,2007,489,1796,3283,337,2532,4498,4948,4207,4019,2206,785,4026,1390,2635,1923,2540,3136,3306,1138,3464,1122,646,1202,1,106
7/31/2024,5,2024,1E+11,827,47,1692,9,3,10,4412,2274,49,4844,4138,2720,4623,1932,4574,680,1548,2119,4782,3780,1837,83,1344,487,1340,2342,253,2147,294,1728,3785,878,1361,1927,4899,3643,2636,975,3379,4981,4807,1191,2225,2043,2792,3768,2336,3084,3531,1406,4930,3678,3388,2835,265,1053,3242,4738,4805,4473,807,690,2636,3,161
4/10/2024,10,2024,1E+11,923,11,4988,2,2,5,1476,2618,252,897,4603,3659,4906,4437,1033,3032,1325,3454,349,2580,3916,4230,2619,2893,3289,4380,1870,3935,3235,3102,305,4835,3009,2299,1728,4522,4599,1722,1952,1378,4100,1958,2429,4507,4171,2617,237,3333,2191,2770,2389,438,2912,1226,4497,4041,1478,1945,868,812,4204,2347,1325,16,190
10/10/2024,3,2024,1E+11,189,36,542,5,4,13,2471,3483,246,3771,4177,701,2894,281,688,1633,3024,541,2698,765,1010,4761,251,3439,3291,3327,970,4265,3765,3117,3366,205,2542,1994,2289,2119,4638,1799,4572,2480,4816,3355,1205,762,1767,214,3171,3972,4053,4573,834,2672,3354,780,1855,1038,3182,1115,3148,1317,1572,2525,4964,13,81
8/30/2024,7,2024,1E+11,527,16,1484,16,2,3,2676,1310,3677,2287,4213,1806,4824,1032,958,2978,2029,714,4507,1518,4212,1552,1723,3399,1113,4273,963,2369,1059,1777,4745,4686,2995,3410,1828,977,3670,683,1758,1300,2819,4181,1941,4498,3636,2989,1453,143,3441,4179,2061,485,526,892,1912,4471,2533,1845,1965,1715,4830,708,1509,7,154
10/22/2024,7,2024,1E+11,52,42,558,13,3,5,2009,4956,58,3369,2649,2105,2741,4798,2526,3571,3235,4709,1296,1839,2751,3478,2648,2313,4106,806,2192,4789,2263,2921,3396,289,4818,1998,3951,2201,1964,509,1062,2871,1570,3607,2449,4063,3595,4853,1255,2355,177,3625,4813,1892,2232,3191,438,1552,2810,3540,1982,4226,2685,4354,2400,1,196
11/16/2024,5,2024,1E+11,705,33,1462,17,2,6,3415,1446,4581,1939,538,1941,4536,1740,2354,2754,4325,2799,528,4975,4837,2484,1186,3589,3990,4451,2626,998,2820,4406,3419,3288,1870,4086,4929,4654,1054,3725,2930,3298,2768,4543,2434,1186,3374,4609,2985,1547,2267,2391,528,1682,3826,1494,325,4277,3683,1326,1534,2858,983,2216,2510,2,104
4/1/2024,8,2024,1E+11,231,22,771,18,3,4,3911,4971,1595,2872,4573,1390,2406,1555,2012,438,4858,3035,2071,441,249,3987,3948,3607,1558,65,2913,3064,2218,3532,4604,23,4313,3067,996,954,4191,4106,2150,2728,546,2024,2064,3981,3302,1770,778,2513,2773,4910,4090,4027,1438,3472,4884,2563,2224,1566,433,1097,321,3765,3723,8,41
12/30/2024,1,2024,1E+11,498,40,1300,19,1,8,1739,4911,4923,1127,4098,4308,3521,2302,1397,4812,2264,3394,152,2713,125,210,1044,4684,2794,3883,213,4461,4930,1371,3961,760,1414,4446,2933,3222,538,1006,1823,1891,3414,2903,258,3507,653,1178,2313,4623,2953,3661,3139,4295,4790,7,2423,1853,4460,80,1633,1595,635,2246,988,19,114
1/22/2024,12,2024,1E+11,401,39,4928,10,2,2,694,2460,446,1454,4555,2567,2387,4044,1962,2724,2169,4733,571,4459,2266,1549,413,1536,1447,53,2853,3305,2456,216,4141,347,1442,352,3996,1836,3587,4389,720,1903,551,2389,2946,3715,1019,2386,4504,3820,4342,1582,1999,2413,3021,1857,3342,1542,835,2296,3409,2486,945,3807,4994,3,111
7/1/2024,11,2024,1E+11,202,43,781,6,3,12,113,3747,2186,4632,3430,2400,2439,1029,528,4371,592,853,3538,1488,2945,25,2058,3165,2858,3999,3412,4408,1654,1590,3516,2785,886,2179,2831,2440,491,1755,1139,351,903,4689,4020,2903,3530,3394,484,1284,311,4507,466,1719,4532,4230,2742,2403,3665,666,126,1731,3542,1105,3720,10,61
10/26/2024,4,2024,1E+11,785,44,2200,0,1,1,2965,4287,4221,231,2392,2476,4456,4271,319,4332,763,129,715,4681,3843,2685,4835,3176,1498,4798,3125,2823,3362,1767,1472,4577,825,1776,3537,4862,4642,39,1082,4594,4427,2875,4397,725,905,636,622,79,3174,4007,4161,4576,4141,1480,1582,2546,3957,4095,2058,1972,2227,2907,180,19,33
4/30/2024,5,2024,1E+11,101,7,4393,0,2,1,2620,2724,3114,3341,2654,3722,3354,2911,336,534,3798,52,1713,3739,3449,4523,2168,3247,431,377,3755,1475,4218,2938,688,1507,544,3432,2491,53,4631,2430,3157,909,3123,4695,1593,2456,4770,4332,3526,3769,2744,290,1845,1461,767,13,3946,4632,897,1786,4899,91,84,589,4205,1,115
12/25/2024,11,2024,1E+11,659,25,3776,3,2,6,3563,3737,3623,2041,3695,1207,2413,1323,4871,571,3634,2330,3886,1987,3953,3281,1830,4256,3326,3726,1416,1182,2980,4570,2645,2329,4677,2361,4152,1198,953,4533,4995,192,4055,2651,2530,3962,4049,4077,2452,4590,4458,856,2622,2822,4612,226,2232,4530,1550,2720,1537,332,3884,3329,4786,19,118
1/2/2024,4,2024,1E+11,366,18,2266,2,3,2,703,2977,9,3931,1535,993,1758,3274,3101,635,162,16,1446,3425,3498,3367,1699,4711,607,3446,1104,1364,1419,27,500,3685,3087,4232,3849,3682,3749,585,3155,561,2926,1073,4364,162,2352,2115,3965,4523,3665,3647,41,4478,2507,490,730,372,3625,1219,88,4827,2230,958,81,18,192
4/24/2024,12,2024,1E+11,72,0,454,15,3,3,712,4177,730,3388,150,4451,1569,220,4480,2555,3063,4593,2729,2016,3270,1526,4543,3129,1067,1294,925,453,4953,24,2227,2739,897,4633,118,3474,3213,4639,1663,4974,4985,1022,2373,3885,4909,1474,4058,1554,2195,2355,4633,1246,4840,191,2846,2644,2932,2562,3305,4205,4439,4682,1196,3,134
2/7/2024,9,2024,1E+11,141,33,581,10,1,6,4871,3713,4038,2102,1403,2506,2410,3457,2314,3794,4132,3371,4866,1761,2204,3737,1183,3880,631,583,4590,4161,3154,96,2944,2333,1727,1717,4172,1079,4144,1713,1214,2789,245,3677,610,2509,4612,4289,1017,4560,792,4765,1853,3316,1688,3036,3800,4169,4783,288,1228,848,870,2258,586,11,95
3/31/2024,7,2024,1E+11,679,45,4421,15,4,1,2301,4907,4144,2617,3202,896,2895,2293,4170,1230,4049,2745,2704,2247,4607,1453,651,3419,2672,3725,3105,1443,178,2928,2270,1950,1564,163,3804,4345,2463,1821,1321,3050,719,4348,4561,2953,4144,3718,606,1582,2869,390,2164,815,416,283,3355,4456,2838,2654,3284,4355,2536,2815,4183,5,108
3/16/2024,9,2024,1E+11,497,40,1638,15,1,9,1988,4219,4294,2322,4859,1569,1133,456,1823,2219,813,975,4275,1725,2866,2930,1900,1328,4343,2217,3942,784,2892,526,3904,1378,1895,752,381,190,118,1902,3842,900,376,3836,2768,3175,3424,2965,4584,3226,3082,3716,3036,3350,2642,1192,835,1042,2530,4,1654,2272,2023,3343,2357,5,145
8/25/2024,11,2024,1E+11,958,15,2239,19,4,1,3763,1252,66,2947,416,262,808,4257,279,4078,4356,3336,4362,3730,4396,1017,2054,4488,1365,4073,2658,4753,4537,637,3710,77,369,602,1614,3605,2693,4277,4233,2439,1233,94,857,3020,2249,3707,3712,272,2748,3202,1334,4176,996,2641,562,2906,1278,3160,1496,1599,183,4805,218,19,29
1/20/2024,9,2024,1E+11,217,17,1875,2,2,14,218,4383,4218,3393,2156,4544,1832,2386,2348,1438,4094,3519,2453,1881,552,2056,2633,2812,668,3163,4120,2599,3720,1002,3337,4245,2488,1690,1158,627,2115,1509,1111,1864,704,3518,1135,1007,1782,3053,2568,767,2994,4702,781,1657,2382,2364,4449,2679,309,3132,2078,3787,2767,971,4927,9,65
8/13/2024,6,2024,1E+11,335,49,3452,6,3,11,2926,3624,928,3515,3961,4199,962,2137,2249,527,3608,4602,2823,2401,3161,679,4192,3948,4107,422,2128,3763,670,3656,1352,2055,2884,267,2953,10,3657,765,4242,957,2973,4270,3387,4703,2800,1113,1978,229,3584,2556,2670,2548,4012,1606,773,2932,4621,4591,4629,964,4000,2878,4679,10,46
5/12/2024,8,2024,1E+11,113,45,2894,10,2,7,4998,378,810,1508,4398,1291,2470,1356,4431,1918,4486,2898,1853,3136,128,2824,4760,987,4655,4371,2393,63,515,2038,2234,3397,1975,3486,4300,325,4873,2689,207,3571,3894,2652,594,4525,2557,2685,2731,3388,1612,4731,275,2400,3324,983,1681,4422,3278,3947,4958,895,3722,352,1904,8,100
2/8/2024,3,2024,1E+11,536,9,4456,17,4,2,3411,520,3756,1807,1358,4611,136,1624,3523,742,1965,3164,182,2115,3846,786,4891,505,600,1469,4918,3412,1217,825,4820,4416,3541,1558,4536,472,3002,786,3708,4245,3601,1918,4032,3550,207,1917,143,897,4719,4537,4611,2438,1618,2124,174,3952,3955,4332,1007,3575,1959,3793,1264,8,17
12/25/2024,6,2024,1E+11,240,19,2223,1,2,11,4271,3030,855,4290,4746,1062,3010,3315,1957,1359,3336,1519,3788,1625,487,3351,2871,4888,494,3375,4457,4888,689,4273,92,1511,3173,4216,3777,307,2768,4239,60,180,3120,455,4745,4266,1453,2260,1511,2278,700,141,3948,1644,952,2391,955,2054,706,4670,2409,3168,326,2123,3322,11,24
8/20/2024,12,2024,1E+11,77,5,206,0,2,2,3462,46,2216,3624,721,4973,827,2274,1429,4756,409,4846,3987,4497,3432,3974,4211,2788,247,2562,1767,921,2134,1288,91,498,1138,4533,711,3074,4760,4472,4082,2215,3615,3584,3977,2818,3308,481,1614,1659,3141,4792,4932,2221,22,2462,2587,3407,3689,1596,2945,4280,841,3731,1208,9,194
6/11/2024,5,2024,1E+11,800,4,567,7,4,9,3736,172,3411,255,4204,123,2941,1698,2198,3116,911,848,1198,4290,915,3222,51,2385,4537,2594,986,2296,1637,1944,2336,3239,3252,3902,2733,3297,695,1642,991,2894,4861,3585,29,3685,4309,3716,4309,1576,3517,3698,282,4523,3535,666,646,687,3910,2568,2942,4681,69,1315,4733,19,74
2/4/2024,2,2024,1E+11,351,5,1325,15,4,2,948,1526,4516,3758,430,962,4618,2205,3618,2045,4899,4992,2243,1042,28,4201,468,3724,2744,3791,4640,4158,1597,2072,815,2753,1784,1127,440,3394,3194,2678,1766,2197,1328,4323,2705,4155,2602,2002,2577,151,3154,4605,4560,4272,3407,2348,2939,1945,2158,646,837,1122,3594,1084,3876,19,26
10/11/2024,3,2024,1E+11,425,43,2573,3,4,10,3916,708,206,2675,2331,2773,3045,737,3257,425,3058,1852,2799,802,4863,3131,565,2004,2817,2247,4326,1304,4097,2640,3457,1855,153,104,2029,1444,4792,3588,2022,2863,447,233,1770,2628,3437,4922,3484,1914,3340,148,180,4794,1350,4108,4097,4696,1083,3387,2272,4588,2076,2102,277,1,162
9/18/2024,4,2024,1E+11,136,19,2246,10,4,4,499,575,826,3966,1609,908,4845,645,1453,2719,4187,2475,2634,3669,3037,2749,4384,3881,11,3158,3,4483,1569,1851,2852,2672,1047,4949,658,3454,4903,3035,1193,136,929,4663,621,2531,4198,4494,4871,3574,138,3309,3866,1078,371,4571,1530,2549,615,1144,1909,4588,500,3889,736,2,161
1/16/2024,2,2024,1E+11,432,14,4877,0,3,11,3664,4874,716,2794,2436,2301,3479,3281,3784,1928,4667,2390,4499,3827,1716,3521,1907,1159,1763,4205,4740,3985,3499,970,102,510,2271,2656,1647,3579,4156,3576,383,2730,2781,2181,4672,1488,4225,1248,1564,4435,352,661,4293,875,4458,2602,3187,1142,4716,1256,1667,4561,688,940,893,4,124
12/17/2024,3,2024,1E+11,504,15,4994,17,1,4,271,2338,2559,2719,2912,919,2501,987,1979,1103,3135,746,1019,1024,2837,848,3463,2947,1576,3387,4332,4385,891,4807,816,3157,4224,3731,597,2157,3644,4121,2277,4007,3957,810,3413,669,2297,4208,4295,3007,777,2603,4104,4888,1087,3909,4465,1818,2771,2789,211,4239,3563,2205,4373,19,50
5/5/2024,3,2024,1E+11,719,34,4174,13,1,4,2416,4573,4971,1422,4337,1724,2439,1045,317,4748,1750,2052,3445,3565,3438,4301,4211,3021,3611,1043,2933,2082,2104,1541,3420,3399,2843,2754,227,3426,4677,1733,3355,603,636,561,1311,2394,3433,2144,1096,741,4284,1348,4661,4597,1159,1715,2145,2355,17,351,973,1845,1166,1638,3874,9,184
9/4/2024,11,2024,1E+11,111,35,1090,11,4,14,3452,4638,458,2525,4865,3336,583,3031,2554,2267,4649,4248,758,4348,3086,357,4894,1665,2560,2714,2913,1129,2193,3559,4861,4781,4307,547,1712,4701,1155,532,4172,4678,1476,2643,4649,4938,670,2127,2079,3233,965,2333,1294,1350,2861,3958,86,3172,3444,2658,637,2399,4566,3483,1211,10,177
6/28/2024,11,2024,1E+11,819,6,2952,13,4,3,2558,152,1690,392,4350,1118,4976,2853,4419,4068,4755,2362,1506,2130,2705,3160,3317,2630,2588,3107,1040,1197,1418,4515,1526,4882,3098,3014,4118,2847,289,1750,102,2182,641,908,2183,3799,4205,3994,502,4375,4908,1587,1547,1596,3964,1348,1152,3514,899,4380,4551,1135,4209,215,3819,11,122
6/9/2024,2,2024,1E+11,841,0,640,19,1,3,1106,3020,3947,3732,4852,4213,1132,3013,2057,2774,3578,1449,262,4183,1573,2328,4041,1619,1185,1258,2903,4410,3181,2307,1322,1537,894,4796,4595,4520,750,4829,1454,4244,4763,4800,4706,3715,2738,89,2911,4436,2380,2553,1706,2913,1260,1072,3467,729,573,3072,4052,322,898,1547,874,5,18
1/27/2024,3,2024,1E+11,560,37,1474,8,1,6,943,2424,4290,228,2641,613,1822,1571,495,1275,4575,2637,4802,4286,1144,3931,4283,2716,4892,4968,3150,2760,1410,4533,1513,510,3725,1928,3955,1230,2362,3122,943,1004,1910,3784,4051,4114,2247,1028,3860,3071,2433,2474,4240,4407,1417,779,320,4809,538,381,1792,4751,2838,3405,920,2,88
10/31/2024,11,2024,1E+11,96,10,3889,6,2,10,1231,2905,1468,1706,4180,905,1454,317,2882,2080,1123,294,4537,3129,3986,142,3045,3469,468,346,2518,4291,2638,3655,18,1287,710,1681,1601,902,19,4856,4332,4829,4156,3443,399,1211,2475,818,1363,1177,1901,3116,2100,3303,4375,3927,267,2106,858,2254,4264,1741,4559,4855,1447,17,96
1/11/2024,9,2024,1E+11,499,46,3291,19,1,6,1215,3314,985,2711,2419,4085,32,4036,1324,1742,4810,873,1391,2973,3736,2393,3759,1919,4336,903,727,3416,182,4134,4152,1158,1783,724,3500,1083,810,2560,872,968,1950,3518,2239,3496,2762,2607,2397,4202,1104,326,522,3455,2452,901,2069,727,2125,4084,3945,3011,4617,2303,1918,15,23
5/22/2024,10,2024,1E+11,624,32,1494,16,2,5,1763,4117,4609,3704,1842,1482,374,2205,22,4290,1990,2543,3158,3667,1151,3968,3981,1424,3206,2401,2483,4255,3559,1808,2923,3174,4628,881,3101,4506,4237,1764,2815,4685,3880,568,2102,2925,4641,1553,1297,4864,1416,3474,4648,1945,166,3934,2240,2894,4337,3971,2290,96,1008,1448,2524,6,115
7/23/2024,12,2024,1E+11,894,45,1049,15,2,6,2714,4043,218,2893,648,1275,1797,3870,540,4392,2161,1363,1868,979,2922,4207,3214,3135,189,746,3365,2389,2731,4382,3513,3595,2624,1354,4534,217,403,2400,3684,3381,727,2442,4836,1240,4251,867,514,3651,3430,7,4113,1408,4391,2762,1523,3602,3789,2833,2999,2367,3068,690,2690,5,36
5/17/2024,2,2024,1E+11,395,38,1194,10,1,13,3522,1767,4069,448,1493,3543,3341,3094,4828,2901,727,1067,1136,1111,3547,3374,895,2721,4175,3627,3824,782,4135,2322,2474,2201,143,117,4243,3432,171,2943,1876,776,299,3810,2585,481,2826,2539,3131,4302,421,1443,1284,2906,169,1635,774,1647,1650,3906,125,3145,4647,2544,959,1,59
1/8/2024,3,2024,1E+11,510,31,2850,10,2,2,1514,1595,4991,635,1559,4990,4949,1566,3637,981,207,4779,4091,3052,4908,89,3363,2229,4433,1967,4164,2979,1907,123,1831,810,4785,3768,4743,4827,1400,300,3597,854,3008,3955,651,4439,1667,4944,3808,2066,1824,3074,3426,1119,3284,3791,224,1547,3616,399,5,843,4094,1347,4776,2,97
1/8/2024,1,2024,1E+11,364,49,3457,0,3,10,2202,3338,342,1514,4445,1419,1048,1731,4708,3935,4439,3189,4497,379,4947,299,1989,1565,233,2678,1662,1129,2506,2866,4594,3679,79,108,3153,17,1078,290,4605,1738,1284,985,1157,3085,4233,1662,3180,2114,3254,3516,4672,187,100,73,4692,1333,3629,3460,1073,513,2220,4368,4607,17,152
3/16/2024,4,2024,1E+11,335,47,583,14,3,13,4467,2126,4187,2567,1420,2894,2966,736,4463,2596,381,2504,3812,2236,1740,3059,3292,1237,1608,2532,1468,1510,4491,4908,2851,256,3047,1389,4051,4649,4676,575,1104,855,4372,2427,2963,2606,4849,3444,4272,4770,4600,1041,3956,3032,162,2305,2758,2664,2272,4300,3868,701,3043,1708,1753,16,51
2/2/2024,1,2024,1E+11,14,36,1048,19,4,10,877,3779,3702,2826,1366,36,18,1704,539,2263,1267,3599,2970,1273,3057,1799,1992,1799,3563,0,3987,747,1296,3557,808,1596,3117,2619,1826,3604,4688,4406,628,1122,3191,3442,1607,4839,1746,1273,988,2622,4863,3015,3424,2334,400,3659,2024,3512,2253,1604,2932,2584,4818,1599,1495,13,147
9/24/2024,5,2024,1E+11,380,20,115,0,3,9,610,1698,826,1594,357,591,4796,4075,2694,1571,3327,4970,2829,1566,2479,3236,2726,730,4215,345,2758,246,4555,4390,3677,4578,355,3341,3213,1066,4198,2438,4894,1325,2197,89,2763,1246,4202,3761,2494,625,3306,2037,2636,1185,2830,4706,3317,4336,3931,1910,22,2164,3249,2309,797,4,107
4/26/2024,3,2024,1E+11,135,20,2893,6,1,1,2949,1458,3608,969,779,4286,3760,2954,4136,716,4979,563,2930,1554,1357,3385,1282,4828,4365,1686,3567,4957,515,1822,1082,2159,1417,2597,69,1134,216,3864,1310,2306,3431,958,830,195,3710,4235,2562,4609,4095,1755,4327,598,2393,3362,2499,2636,3727,4841,2539,1328,1395,3038,3917,11,106
6/9/2024,6,2024,1E+11,272,2,4513,6,2,6,1489,3509,325,1279,573,4283,1931,1669,2839,4978,2909,1566,4736,922,4490,1144,3080,3191,467,3108,4202,3519,734,4440,4126,1546,1237,501,2704,777,4741,2991,2397,1947,4198,978,153,3249,2406,4218,3969,4820,3273,1897,599,1867,1927,1268,3801,3516,288,4984,4017,4576,89,2022,1717,17,155
5/31/2024,7,2024,1E+11,436,13,843,17,1,5,1922,4100,1676,4716,4980,303,3991,2135,3991,2826,2368,1973,818,2640,530,356,518,2324,4652,3731,3837,4462,4228,3760,3411,2742,4292,717,2379,1616,4419,4041,164,1579,777,4461,2041,772,2220,3918,4521,3128,1548,3685,2787,2947,1685,3063,611,2786,3253,1402,662,2355,3110,2129,1255,9,44
3/13/2024,11,2024,1E+11,934,45,1009,17,2,9,4261,2021,2366,2580,1024,3067,4184,3473,1433,3554,4074,4776,819,2918,4256,1993,4594,4996,4632,1465,3266,591,1622,4633,4879,2689,489,2748,2160,4774,2947,692,1089,3931,1429,4627,1668,1127,769,1104,982,4660,122,2053,2846,2611,4468,4475,4826,3767,3551,3991,3062,4079,1253,3482,1610,19,83
10/10/2024,2,2024,1E+11,730,41,3324,9,2,8,4790,4554,4589,4985,828,3024,4268,3050,4727,3678,4374,4573,96,1593,4668,3613,4965,4935,1677,466,2737,1928,3297,2858,1057,3167,2048,507,1008,839,910,1728,3448,225,4748,1209,2676,4130,987,2884,3034,1381,2885,4833,1948,2937,2116,3364,776,2104,4645,2314,2141,4118,4761,4884,722,2,102
11/2/2024,3,2024,1E+11,249,26,4568,3,1,6,2784,385,4491,930,123,993,1510,2390,328,1286,1869,808,2065,2540,219,3233,3824,3725,1134,1406,3869,3969,2260,2961,2764,2299,1214,4549,2007,4702,1835,3361,4357,4548,414,286,890,1235,2572,2016,1643,2464,3841,3317,2393,4787,4954,232,2946,4991,1940,3562,2770,2968,3650,2797,992,11,62
10/5/2024,6,2024,1E+11,665,14,2937,4,1,14,3019,1737,282,1313,2169,90,447,1887,4880,1900,3710,620,1868,3639,1431,3765,4307,4684,4494,1546,1558,1498,740,414,4934,893,3919,1515,2921,3664,3393,2530,2636,3028,2601,4482,4268,4634,2500,3520,4983,2399,364,4211,1345,3486,4913,940,4695,3681,4415,4410,604,3729,2550,3161,4545,5,155
11/9/2024,1,2024,1E+11,858,38,2588,2,2,1,4763,2652,462,3819,1876,3771,107,1534,4777,1115,717,2821,1159,2916,4228,3090,2280,3025,3466,3229,4700,2946,640,1148,3473,1754,1991,180,571,2885,1269,4637,2509,2698,426,4090,2414,892,1563,3052,1137,1878,4496,766,106,1070,3313,3870,3743,4652,3577,92,3762,1662,784,4161,2168,2,141
9/11/2024,12,2024,1E+11,353,3,4826,15,4,1,3728,815,302,49,3103,20,3181,3720,759,3374,2461,4521,4082,310,4862,3064,4238,273,89,2994,4145,4502,2456,2486,3493,3675,4341,2904,857,4323,1668,42,2194,2703,4055,3324,1358,3835,1014,4892,2380,2610,4348,4772,4853,3350,2651,4408,4903,660,4128,4377,4029,2245,330,3022,3182,6,111
1/11/2024,12,2024,1E+11,148,5,1787,0,4,1,4576,718,132,668,4528,1256,3222,2640,555,1211,679,3750,4102,2910,3175,3557,668,2181,3581,3692,4816,200,287,695,4868,1124,309,3119,3604,1114,1796,1779,2859,3071,876,123,3978,4245,3677,3091,2782,2192,1668,2468,584,3698,2279,2297,3769,1640,2041,4572,1484,218,1784,4773,4709,14,117
9/29/2024,4,2024,1E+11,939,22,671,7,1,9,836,2561,3482,4897,2065,363,1108,1735,667,4186,1091,610,4654,1676,1374,351,3335,4170,4717,3053,2703,1093,478,3003,1153,806,1452,4557,4964,1384,4438,862,1325,1970,2666,24,3725,1101,3493,1659,3689,1710,541,1839,1321,2700,4855,4926,4343,3211,3546,2415,1189,3827,2532,4963,4520,8,34
5/4/2024,1,2024,1E+11,163,24,78,19,4,11,3172,2922,2721,3116,3314,1965,4572,303,4518,361,874,4218,1704,700,324,532,2825,92,2894,3594,1430,550,4203,3828,927,85,1560,1656,3333,2073,1490,1093,3189,3780,91,1404,2164,1405,2,4592,1157,3764,967,1125,4543,4636,3258,1656,4796,1912,3585,1591,1224,4380,3120,2543,1647,3,19
10/19/2024,1,2024,1E+11,761,26,3278,3,2,2,2811,2337,2013,26,4323,2405,2906,2165,4232,3084,3168,428,2162,349,2924,1881,4344,4335,2705,1482,3039,1178,3043,3175,168,4185,3275,4924,2545,2141,633,4042,220,2566,3334,4214,203,1004,2104,1230,4846,3124,2233,3859,4903,44,3840,3041,4109,3710,1239,806,890,2939,318,811,1487,14,134
1/24/2024,12,2024,1E+11,952,31,2109,9,3,3,1748,2635,1465,2761,1246,2195,2090,3937,4628,3586,3104,2600,44,1841,4706,4570,1272,3264,4738,1176,3104,1018,2058,4055,2393,4183,4270,824,995,2731,1,1288,1642,511,4589,869,555,4671,622,3725,2788,1993,183,3362,3827,3611,4339,3044,769,221,103,3685,1293,307,3968,671,3439,4,22
11/27/2024,11,2024,1E+11,652,32,1934,4,3,4,2508,1124,454,112,3694,4090,1339,1355,437,3647,4225,1017,2884,4455,3774,4953,3125,843,3312,1437,4250,508,2712,4005,1894,252,2889,2612,1965,4034,1856,3442,4717,4448,1445,2694,1794,1207,4087,1703,4913,2409,4866,4587,837,4720,3717,2537,3053,2151,2849,3329,3942,4748,3138,1121,4805,9,59
